Unnamed: 0,Date,Article_title,Stock_symbol,Url,Publisher,Author,title_lower,event_category
,2011-03-04 00:00:00 UTC,"Asian Stocks Advance for Fourth Day This Week on U.S. Employment Data, Oil",,"http://www.bloomberg.com/news/2011-03-04/asian-stocks-advance-for-fourth-day-this-week-on-u-s-employment-data-oil.html
",,B y   S h a n i   R a j a   a n d   S a t o s h i   K a w a n o,"asian stocks advance for fourth day this week on u.s. employment data, oil",employment
,2011-04-13 00:00:00 UTC,"U.S. Economy Expands as Labor Markets Improve, Fed's Regional Survey Finds",,"http://www.bloomberg.com/news/2011-04-13/u-s-economy-expands-as-labor-markets-improve-fed-s-regional-survey-finds.html
",,B y   S c o t t   L a n m a n,"u.s. economy expands as labor markets improve, fed's regional survey finds",employment
,2012-01-06 00:00:00 UTC,Jobs Report Still Not Pretty: The Ticker,,"http://www.bloomberg.com/news/2012-01-06/jobs-report-still-not-pretty-the-ticker.html
",,B y   F r a n c i s   W i l k i n s o n,jobs report still not pretty: the ticker,employment
,2012-01-06 00:00:00 UTC,Raskin Says Labor Market Still Weak After Unemployment Drop,,"http://www.bloomberg.com/news/2012-01-06/raskin-says-labor-market-still-weak-after-drop-in-unemployment.html
",,B y   S c o t t   L a n m a n,raskin says labor market still weak after unemployment drop,employment
,2012-01-06 00:00:00 UTC,Gross Says U.S. Labor Market Faces Tough Slog: Tom Keene,,"http://www.bloomberg.com/news/2012-01-06/gross-says-u-s-employment-market-faces-tough-slog-tom-keene.html
",,B y   L i z   C a p o   M c C o r m i c k   a n d   T o m   K e e n e,gross says u.s. labor market faces tough slog: tom keene,employment
,2012-01-06 00:00:00 UTC,Krueger Says Jobs Report Shows Economy Moving in Right Direction,,"http://www.bloomberg.com/news/2012-01-06/krueger-says-jobs-report-shows-economy-moving-in-right-direction.html
",,B y   R o g e r   R u n n i n g e n,krueger says jobs report shows economy moving in right direction,employment
,2012-01-06 00:00:00 UTC,Company Credit-Default Swaps in U.S. Unchanged as Unemployment Rate Falls,,"http://www.bloomberg.com/news/2012-01-06/company-credit-default-swaps-index-in-u-s-declines-as-jobless-rate-drops.html
",,B y   Z e k e   F a u x,company credit-default swaps in u.s. unchanged as unemployment rate falls,employment
,2012-05-31 00:00:00 UTC,U.S. Labor Market Cools as Jobless Claims Rise: Economy,,"http://www.bloomberg.com/news/2012-05-31/jobless-claims-in-u-s-increased-by-10-000-to-383-000-last-week.html
",,B y   T i m o t h y   R .   H o m a n   a n d   S h o b h a n a   C h a n d r a,u.s. labor market cools as jobless claims rise: economy,employment
,2012-05-31 00:00:00 UTC,Colombia’s April Urban Unemployment Rate Was 11.4%,,"http://www.bloomberg.com/news/2012-05-31/colombia-s-april-urban-unemployment-rate-was-11-4-.html
",,B y   A n d r e a   J a r a m i l l o,colombia’s april urban unemployment rate was 11.4%,employment
,2012-02-26 00:00:00 UTC,"Italian Government Targets Labor Market Accord, Passera Says",,"http://www.bloomberg.com/news/2012-02-26/italian-government-targets-labor-market-accord-passera-says.html
",,B y   F r a n c e s c a   C i n e l l i,"italian government targets labor market accord, passera says",employment
,2010-12-16 00:00:00 UTC,"Treasuries Rise, Commodities Drop Before EU Debt Talks, U.S. Jobs Report",,"http://www.bloomberg.com/news/2010-12-16/dollar-trades-near-three-month-high-stocks-fluctuate-before-eu-debt-talks.html
",,B y   S h i y i n   C h e n   a n d   J o n a t h a n   B u r g o s,"treasuries rise, commodities drop before eu debt talks, u.s. jobs report",employment
,2013-10-22 00:00:00 UTC,"Mexico’s Peso, Bonds Gain as U.S. Jobs Report Eases Fed Concern",,"http://www.bloomberg.com/news/2013-10-22/mexico-s-peso-bonds-gain-as-u-s-jobs-report-eases-fed-concern.html
",,B y   B e n   B a i n,"mexico’s peso, bonds gain as u.s. jobs report eases fed concern",employment
,2013-10-22 00:00:00 UTC,Brazil Real Climbs as U.S. Jobs Report Supports Stimulus Outlook,,"http://www.bloomberg.com/news/2013-10-22/brazil-real-climbs-as-u-s-jobs-report-supports-stimulus-outlook.html
",,B y   B l a k e   S c h m i d t   a n d   J o s u e   L e o n e l,brazil real climbs as u.s. jobs report supports stimulus outlook,employment
,2013-10-22 00:00:00 UTC,Good News in Jobs Report Is What Didn't Happen,,"http://www.bloomberg.com/news/2013-10-22/good-news-in-jobs-report-is-what-didn-t-happen.html
",,B y   C a r o l i n e   B a u m,good news in jobs report is what didn't happen,employment
,2013-10-22 00:00:00 UTC,Hong Kong Stocks Decline Ahead of U.S. Employment Data,,"http://www.bloomberg.com/news/2013-10-22/hong-kong-stocks-decline-ahead-of-u-s-employment-data.html
",,B y   K a n a   N i s h i z a w a,hong kong stocks decline ahead of u.s. employment data,employment
,2011-07-05 00:00:00 UTC,Treasury Yield Is Four Basis Points From Six-Week High Before Jobs Reports,,"http://www.bloomberg.com/news/2011-07-05/treasury-yield-is-four-basis-points-from-six-week-high-before-jobs-reports.html
",,B y   W e s   G o o d m a n,treasury yield is four basis points from six-week high before jobs reports,employment
,2011-07-05 00:00:00 UTC,"Retailer Stocks Surge to Record on Sales, U.S. Employment Data",,"http://www.bloomberg.com/news/2011-07-05/harbinger-group-informatica-steinway-u-s-equity-preview.html
",,B y   V i c t o r i a   S t i l w e l l,"retailer stocks surge to record on sales, u.s. employment data",employment
,2012-06-29 00:00:00 UTC,Colombia May Urban Unemployment Rate Was 11.9%,,"http://www.bloomberg.com/news/2012-06-29/colombia-may-urban-unemployment-rate-was-11-9-.html
",,B y   H e a t h e r   W a l s h,colombia may urban unemployment rate was 11.9%,employment
,2013-03-05 00:00:00 UTC,Slovenia Adopts Labor Market Changes to Improve Competitiveness,,"http://www.bloomberg.com/news/2013-03-05/slovenia-adopts-labor-market-changes-to-improve-competitiveness.html
",,B y   B o r i s   C e r n i,slovenia adopts labor market changes to improve competitiveness,employment
,2012-12-21 00:00:00 UTC,Brazil’s Swap Rates Rise as Unemployment Rate Falls; Real Drops,,"http://www.bloomberg.com/news/2012-12-21/brazil-swap-rates-rise-as-unemployment-falls-currency-declines.html
",,B y   B l a k e   S c h m i d t,brazil’s swap rates rise as unemployment rate falls; real drops,employment
,2010-06-21 00:00:00 UTC,Israeli Unemployment Rate Holds Steady at 16-Month Low as Economy Expands,,"http://www.bloomberg.com/news/2010-06-21/israeli-unemployment-rate-holds-steady-at-16-month-low-as-economy-expands.html
",,Alisa Odenheimer,israeli unemployment rate holds steady at 16-month low as economy expands,employment
,2011-08-17 00:00:00 UTC,"Northern Ireland Unemployment Rate Rises to 7.3%, DETI Says",,"http://www.bloomberg.com/news/2011-08-17/northern-ireland-unemployment-rate-rises-to-7-3-deti-says.html
",,B y   C o l m   H e a t l e y,"northern ireland unemployment rate rises to 7.3%, deti says",employment
,2012-12-17 00:00:00 UTC,Aussie Holds Loss as RBA Shows Concern About Labor Market,,"http://www.bloomberg.com/news/2012-12-17/aussie-holds-loss-before-rba-minutes-amid-stimulus-bets.html
",,B y   M a r i k o   I s h i k a w a   a n d   A m i n a   M o b l e y,aussie holds loss as rba shows concern about labor market,employment
,2011-10-23 00:00:00 UTC,"TAIWAN DAYBOOK: Sept. Industrial Production, Unemployment Rate",,"http://www.bloomberg.com/news/2011-10-23/taiwan-daybook-sept-industrial-production-unemployment-rate.html
",,B y   B l o o m b e r g   N e w s,"taiwan daybook: sept. industrial production, unemployment rate",employment
,2013-07-04 00:00:00 UTC,Asian Stocks Rise Outside Japan on U.S. Employment Data,,"http://www.bloomberg.com/news/2013-07-04/asian-stocks-outside-japan-advance-on-u-s-jobs-data.html
",,B y   A d a m   H a i g h,asian stocks rise outside japan on u.s. employment data,employment
,2012-11-08 00:00:00 UTC,Greek Unemployment Rate Increases as Recession Deepens,,"http://www.bloomberg.com/news/2012-11-08/greek-unemployment-rate-increases-as-recession-deepens.html
",,B y   M a r c u s   B e n s a s s o n,greek unemployment rate increases as recession deepens,employment
,2013-07-03 00:00:00 UTC,Labor Market Strengthens in U.S. as Services Slow: Economy,,"http://www.bloomberg.com/news/2013-07-03/labor-market-strengthens-in-u-s-even-as-services-slow-economy.html
",,B y   M i c h e l l e   J a m r i s k o   a n d   J e a n n a   S m i a l e k,labor market strengthens in u.s. as services slow: economy,employment
,2013-07-03 00:00:00 UTC,"U.S. Stocks Rise as Jobs Reports Offset Egypt, Portugal",,"http://www.bloomberg.com/news/2013-07-03/u-s-stocks-decline-on-egypt-portugal-amid-jobs-reports.html
",,B y   L u   W a n g   a n d   K a t i e   B r e n n a n,"u.s. stocks rise as jobs reports offset egypt, portugal",employment
,2013-07-03 00:00:00 UTC,Treasuries Decline Before U.S. Jobs Report Amid Fed Speculation,,"http://www.bloomberg.com/news/2013-07-03/treasuries-erase-advance-after-adp-shows-jobs-gains-claims-fall.html
",,B y   E d i t o r s :   K e n n e t h   P r i n g l e,treasuries decline before u.s. jobs report amid fed speculation,employment
,2013-08-30 00:00:00 UTC,Euro-Area Unemployment Rate Holds at Record 12.1% Amid Expansion,,"http://www.bloomberg.com/news/2013-08-30/euro-area-unemployment-rate-holds-at-record-12-1-amid-expansion.html
",,B y   A n g e l i n e   B e n o i t,euro-area unemployment rate holds at record 12.1% amid expansion,employment
,2010-09-23 00:00:00 UTC,Brazil's Unemployment Rate Declined to Record Low 6.7 Percent in August,,"http://www.bloomberg.com/news/2010-09-23/brazil-s-unemployment-rate-declined-to-record-low-6-7-percent-in-august.html
",,B y   M a t t h e w   B r i s t o w   a n d   A n d r e   S o l i a n i,brazil's unemployment rate declined to record low 6.7 percent in august,employment
,2010-09-23 00:00:00 UTC,Italian Unemployment Rate Rises as Recovery Lags Behind Europe,,"http://www.bloomberg.com/news/2010-09-23/italian-jobless-rate-rises-to-highest-since-2003-as-recovery-trails-europe.html
",,B y   L o r e n z o   T o t a r o,italian unemployment rate rises as recovery lags behind europe,employment
,2013-10-04 00:00:00 UTC,Who Needs the Jobs Report?,,"http://www.bloomberg.com/news/2013-10-04/who-needs-the-jobs-report-.html
",,B y   M a t t h e w   C .   K l e i n,who needs the jobs report?,employment
,2013-10-04 00:00:00 UTC,No Jobs Report Means Economists Chew on Football Not Data,,"http://www.bloomberg.com/news/2013-10-04/no-jobs-report-means-economists-chew-on-football-instead-of-data.html
",,B y   V i c t o r i a   S t i l w e l l,no jobs report means economists chew on football not data,employment
,2010-11-17 00:00:00 UTC,New Jersey's October Unemployment Rate Falls to 9.2% With Business Hires,,"http://www.bloomberg.com/news/2010-11-17/new-jersey-s-october-unemployment-rate-falls-to-9-2-with-business-hires.html
",,B y   D u n s t a n   M c N i c h o l,new jersey's october unemployment rate falls to 9.2% with business hires,employment
,2010-12-30 00:00:00 UTC,"European Stocks, U.S. Futures Are Little Changed Before Unemployment Data",,"http://www.bloomberg.com/news/2010-12-30/european-stocks-u-s-futures-are-little-changed-before-unemployment-data.html
",,B y   D a v i d   M e r r i t t,"european stocks, u.s. futures are little changed before unemployment data",employment
,2011-04-04 00:00:00 UTC,"Asian Stocks Rise on U.S. Jobs Report, China's Takeover Bid; Equinox Gains",,"http://www.bloomberg.com/news/2011-04-04/asian-stocks-advance-on-faster-u-s-jobs-growth-weaker-yen.html
",,B y   J o n a t h a n   B u r g o s,"asian stocks rise on u.s. jobs report, china's takeover bid; equinox gains",employment
,2011-04-04 00:00:00 UTC,"Asian Currencies Strengthen on Fund Inflows, U.S. Jobs Report",,"http://www.bloomberg.com/news/2011-04-04/asian-currencies-strengthen-led-by-won-on-fund-inflows-u-s-jobs-report.html
",,B y   Y u m i   T e s o,"asian currencies strengthen on fund inflows, u.s. jobs report",employment
,2010-09-24 00:00:00 UTC,Randstad Chief Noteboom Anticipates Netherlands' Labor Market Will Tighten,,"http://www.bloomberg.com/news/2010-09-24/randstad-chief-noteboom-anticipates-netherlands-labor-market-will-tighten.html
",,B y   J u r j e n   v a n   d e   P o l,randstad chief noteboom anticipates netherlands' labor market will tighten,employment
,2012-06-08 00:00:00 UTC,Jobs Report to Lead Data Seen Pointing to Slowing Economy,,"http://www.bloomberg.com/news/2012-06-08/jobs-report-to-lead-data-seen-pointing-to-slowing-economy.html
",,B y   G r e g   Q u i n n,jobs report to lead data seen pointing to slowing economy,employment
,2013-08-08 00:00:00 UTC,Greece’s Unemployment Rate Increased to Record High in May,,"http://www.bloomberg.com/news/2013-08-08/greece-s-unemployment-rate-increased-to-record-high-in-may.html
",,B y   M a r c u s   B e n s a s s o n,greece’s unemployment rate increased to record high in may,employment
,2012-05-10 00:00:00 UTC,Canada Dollar Trades at Almost Parity Before Jobs Report,,"http://www.bloomberg.com/news/2012-05-10/canadian-dollar-gains-most-in-1-week-as-stock-futures-up.html
",,B y   C h r i s   F o u r n i e r,canada dollar trades at almost parity before jobs report,employment
,2012-02-07 00:00:00 UTC,Bernanke Says 8.3% Unemployment Understates Weakness in U.S. Labor Market,,"http://www.bloomberg.com/news/2012-02-07/bernanke-says-8-3-unemployment-understates-weakness-in-u-s-labor-market.html
",,B y   C r a i g   T o r r e s   a n d   J o s h   Z u m b r u n,bernanke says 8.3% unemployment understates weakness in u.s. labor market,employment
,2012-02-07 00:00:00 UTC,South Africa’s Unemployment Rate Declines to Lowest Level Since June 2009,,"http://www.bloomberg.com/news/2012-02-07/south-africa-s-unemployment-rate-declines-to-lowest-level-since-june-2009.html
",,B y   A n d r e s   R .   M a r t i n e z,south africa’s unemployment rate declines to lowest level since june 2009,employment
,2012-02-07 00:00:00 UTC,Bernanke: Labor Market ‘Long Way’ From Normal,,"http://www.bloomberg.com/news/2012-02-07/bernanke-reiterates-u-s-labor-market-is-long-way-from-return-to-normal.html
",,B y   J o s h u a   Z u m b r u n,bernanke: labor market ‘long way’ from normal,employment
,2010-11-10 00:00:00 UTC,"Australia/New Zealand Daybook: Australian Unemployment Rate, N.Z. PMI",,"http://www.bloomberg.com/news/2010-11-10/australia-new-zealand-daybook-australian-unemployment-rate-n-z-pmi.html
",,B y   P h o e b e   S e d g m a n,"australia/new zealand daybook: australian unemployment rate, n.z. pmi",employment
,2010-11-10 00:00:00 UTC,Australian Dollar Weakens as Higher Unemployment Rate Overshadows Job Gain,,"http://www.bloomberg.com/news/2010-11-10/australian-n-z-dollars-weaken-on-china-cooling-concern-cisco-earnings.html
",,B y   Y o s h i a k i   N o h a r a,australian dollar weakens as higher unemployment rate overshadows job gain,employment
,2013-10-03 00:00:00 UTC,Fed’s Lockhart Says It’s ‘Challenging’ to Assess Labor Market,,"http://www.bloomberg.com/news/2013-10-03/fed-s-lockhart-says-it-s-challenging-to-assess-labor-market.html
",,B y   C a r o l i n e   S a l a s   G a g e   a n d   D u a n e   S t a n f o r d,fed’s lockhart says it’s ‘challenging’ to assess labor market,employment
,2012-06-01 00:00:00 UTC,Treasuries Surge as Stocks Fall After U.S. Jobs Report,,"http://www.bloomberg.com/news/2012-06-01/asian-stocks-oil-slump-on-china-manufacturing-dollar-advances.html
",,B y   N i c k   B a k e r   a n d   R i t a   N a z a r e t h,treasuries surge as stocks fall after u.s. jobs report,employment
,2012-06-01 00:00:00 UTC,Dow Average Erases 2012 Advance After Employment Data,,"http://www.bloomberg.com/news/2012-06-01/u-s-stock-futures-decline-as-chinese-manufacturing-slows.html
",,B y   R i t a   N a z a r e t h,dow average erases 2012 advance after employment data,employment
,2012-06-01 00:00:00 UTC,Portugal Raises Forecast For 2012 Unemployment Rate to 15.5%,,"http://www.bloomberg.com/news/2012-06-01/portugal-raises-forecast-for-2012-unemployment-rate-to-15-5-.html
",,B y   A n a b e l a   R e i s,portugal raises forecast for 2012 unemployment rate to 15.5%,employment
,2012-06-01 00:00:00 UTC,U.K. Gilt Yields Fall to Fresh Record Low After U.S. Jobs Report,,"http://www.bloomberg.com/news/2012-06-01/u-k-gilt-yields-fall-to-fresh-record-low-after-u-s-jobs-report.html
",,B y   P a u l   D o b s o n,u.k. gilt yields fall to fresh record low after u.s. jobs report,employment
,2012-06-01 00:00:00 UTC,Colombian Peso Falls Toward Four-Month Low on U.S. Jobs Report,,"http://www.bloomberg.com/news/2012-06-01/colombian-peso-falls-near-four-month-low-on-u-s-jobs-report.html
",,B y   A n d r e a   J a r a m i l l o,colombian peso falls toward four-month low on u.s. jobs report,employment
,2012-06-01 00:00:00 UTC,The Good News in May’s Dismal Jobs Report,,"http://www.bloomberg.com/news/2012-06-01/the-good-news-in-may-s-dismal-jobs-report.html
",,B y   M a r k   W h i t e h o u s e,the good news in may’s dismal jobs report,employment
,2012-06-01 00:00:00 UTC,Oil Falls to Eight-Month Low on Unemployment Rates,,"http://www.bloomberg.com/news/2012-06-01/oil-falls-to-eight-month-low-on-unemployment-rates.html
",,B y   M o m i n g   Z h o u,oil falls to eight-month low on unemployment rates,employment
,2012-02-09 00:00:00 UTC,Greece’s November Unemployment Rate Increases to 20.9%,,"http://www.bloomberg.com/news/2012-02-09/greece-s-november-unemployment-rate-increases-to-20-9-1-.html
",,B y   T o m   S t o u k a s,greece’s november unemployment rate increases to 20.9%,employment
,2011-07-15 00:00:00 UTC,"Ecuador Unemployment Rate Fell to 6.4% in Second Quarter, Insitute Reports",,"http://www.bloomberg.com/news/2011-07-15/ecuador-unemployment-rate-fell-to-6-4-in-second-quarter-insitute-reports.html
",,B y   N a t h a n   G i l l,"ecuador unemployment rate fell to 6.4% in second quarter, insitute reports",employment
,2011-03-25 00:00:00 UTC,Unemployment Drop in 27 U.S. States Points to Strengthening Labor Market,,"http://www.bloomberg.com/news/2011-03-25/unemployment-drop-in-27-u-s-states-points-to-strengthening-labor-market.html
",,B y   T i m o t h y   R .   H o m a n   a n d   S h o b h a n a   C h a n d r a,unemployment drop in 27 u.s. states points to strengthening labor market,employment
,2011-08-09 00:00:00 UTC,South Korea’s Unemployment Rate Stays at Half-Year Low as Economy Expands,,"http://www.bloomberg.com/news/2011-08-09/south-korea-s-unemployment-rate-stays-at-half-year-low-as-economy-expands.html
",,B y   E u n k y u n g   S e o,south korea’s unemployment rate stays at half-year low as economy expands,employment
,2013-04-05 00:00:00 UTC,Swiss Stocks Drop for Third Day Before U.S. Jobs Report,,"http://www.bloomberg.com/news/2013-04-05/swiss-stocks-drop-for-third-day-before-u-s-jobs-report.html
",,B y   T o m   S t o u k a s,swiss stocks drop for third day before u.s. jobs report,employment
,2013-04-05 00:00:00 UTC,"Stocks Tumble on Jobs Report as Treasuries, Gold Rally",,"http://www.bloomberg.com/news/2013-04-05/europe-stocks-fall-with-u-s-futures-after-jobs-report.html
",,B y   S t e p h e n   K i r k l a n d   a n d   N i k o l a j   G a m m e l t o f t,"stocks tumble on jobs report as treasuries, gold rally",employment
,2013-04-05 00:00:00 UTC,Canadian Stocks Fall as Jobs Reports Miss Economists’ Estimates,,"http://www.bloomberg.com/news/2013-04-05/canadian-stocks-fall-as-jobs-reports-miss-economists-estimates.html
",,B y   L i n d s e y   R u p p,canadian stocks fall as jobs reports miss economists’ estimates,employment
,2013-04-05 00:00:00 UTC,Europe Stocks Fall With U.S. Futures Before Jobs Report,,"http://www.bloomberg.com/news/2013-04-05/japan-stocks-jump-as-yen-weakens-on-boj-stimulus-won-declines.html
",,B y   S t e p h e n   K i r k l a n d   a n d   G l e n y s   S i m,europe stocks fall with u.s. futures before jobs report,employment
,2013-04-05 00:00:00 UTC,Canadian Dollar Falls First Time in 5 Days Before Jobs Reports,,"http://www.bloomberg.com/news/2013-04-05/canadian-dollar-falls-first-time-in-5-days-before-jobs-reports.html
",,B y   A r i   A l t s t e d t e r,canadian dollar falls first time in 5 days before jobs reports,employment
,2013-03-12 00:00:00 UTC,Job Openings Increase as U.S. Labor Market Improves,,"http://www.bloomberg.com/news/2013-03-12/job-openings-increased-in-january-as-u-s-labor-market-improved.html
",,B y   A l e x   K o w a l s k i,job openings increase as u.s. labor market improves,employment
,2011-08-31 00:00:00 UTC,"U.K. Gilts Decline as Equities, U.S. Jobs Report Reduce Demand for Safety",,"http://www.bloomberg.com/news/2011-08-31/u-k-pound-within-penny-of-three-week-low-as-consumer-confidence-declines.html
",,B y   L u k a n y o   M n y a n d a   a n d   L u c y   M e a k i n,"u.k. gilts decline as equities, u.s. jobs report reduce demand for safety",employment
,2011-08-31 00:00:00 UTC,Israel Unemployment Rate Declines to Lowest Level Since 1985,,"http://www.bloomberg.com/news/2011-08-31/israel-unemployment-rate-declines-to-lowest-level-since-1985.html
",,B y   A l i s a   O d e n h e i m e r,israel unemployment rate declines to lowest level since 1985,employment
,2012-12-07 00:00:00 UTC,U.S. Stocks Rise on Employment Data Amid Budget Talks,,"http://www.bloomberg.com/news/2012-12-07/u-s-stock-futures-are-little-changed-before-jobs-report.html
",,B y   L u   W a n g   a n d   R i t a   N a z a r e t h,u.s. stocks rise on employment data amid budget talks,employment
,2012-02-08 00:00:00 UTC,Bernanke Holds to 2014 Low-Rate Pledge Even as Unemployment Rate Declines,,"http://www.bloomberg.com/news/2012-02-08/bernanke-holds-to-2014-low-rate-pledge-even-as-unemployment-rate-declines.html
",,B y   C r a i g   T o r r e s,bernanke holds to 2014 low-rate pledge even as unemployment rate declines,employment
,2013-08-07 00:00:00 UTC,Aussie Dollar Falls Versus Most Major Peers Before Jobs Report,,"http://www.bloomberg.com/news/2013-08-07/aussie-dollar-falls-versus-major-peers-before-employment-data.html
",,B y   K e v i n   B u c k l a n d,aussie dollar falls versus most major peers before jobs report,employment
,2013-08-07 00:00:00 UTC,Pianalto Sees Potential Tapering on Improving Labor Market,,"http://www.bloomberg.com/news/2013-08-07/fed-s-pianalto-sees-stronger-labor-market-potential-tapering.html
",,B y   C a r o l i n e   S a l a s   G a g e,pianalto sees potential tapering on improving labor market,employment
,2010-12-07 00:00:00 UTC,Australian Dollar Rises to Six-Week High Versus N.Z.'s Before Jobs Report,,"http://www.bloomberg.com/news/2010-12-07/australian-new-zealand-dollars-maintain-losses-on-narrowing-yield-premium.html
",,B y   C a n d i c e   Z a c h a r i a h s,australian dollar rises to six-week high versus n.z.'s before jobs report,employment
,2011-03-24 00:00:00 UTC,"Japanese Stock Futures, Australian Index Advance After U.S. Jobs Report",,"http://www.bloomberg.com/news/2011-03-24/japanese-stock-futures-australian-index-rise-on-u-s-unemployment-report.html
",,B y   A k i k o   I k e d a   a n d   S a t o s h i   K a w a n o,"japanese stock futures, australian index advance after u.s. jobs report",employment
,2011-03-24 00:00:00 UTC,Brazil’s February Unemployment Rate Rises for Second Month,,"http://www.bloomberg.com/news/2011-03-24/brazil-s-february-unemployment-rate-rises-for-second-month-1-.html
",,B y   J o s h u a   G o o d m a n,brazil’s february unemployment rate rises for second month,employment
,2011-03-24 00:00:00 UTC,Israeli Unemployment Rate Falls to Lowest in Almost 3 Years,,"http://www.bloomberg.com/news/2011-03-24/israeli-unemployment-rate-falls-to-lowest-in-almost-3-years.html
",,B y   A l i s a   O d e n h e i m e r,israeli unemployment rate falls to lowest in almost 3 years,employment
,2012-06-07 00:00:00 UTC,French Unemployment Rate Climbs as Hollande Grapples With Cuts,,"http://www.bloomberg.com/news/2012-06-07/french-unemployment-rate-climbs-as-hollande-grapples-with-cuts.html
",,B y   M a r k   D e e n,french unemployment rate climbs as hollande grapples with cuts,employment
,2012-01-10 00:00:00 UTC,South Korea Unemployment Rate Held at 3-Year Low on Services,,"http://www.bloomberg.com/news/2012-01-10/south-korea-unemployment-rate-held-at-3-year-low-on-services-1-.html
",,B y   E u n k y u n g   S e o,south korea unemployment rate held at 3-year low on services,employment
,2010-11-18 00:00:00 UTC,Jobless Claims in U.S. Climb Less Than Forecast in Sign Labor Market Heals,,"http://www.bloomberg.com/news/2010-11-18/jobless-claims-in-u-s-increased-less-than-estimated-to-439-000-last-week.html
",,B y   B o b   W i l l i s,jobless claims in u.s. climb less than forecast in sign labor market heals,employment
,2012-01-17 00:00:00 UTC,Australian Currency Approaches 11-Week High Before Jobs Report; Kiwi Gains,,"http://www.bloomberg.com/news/2012-01-17/australia-s-dollar-trades-near-highest-since-november-before-jobs-report.html
",,B y   C a n d i c e   Z a c h a r i a h s,australian currency approaches 11-week high before jobs report; kiwi gains,employment
,2010-12-09 00:00:00 UTC,"Initial U.S. Jobless Claims Fall 17,000 to 421,000 as Labor Market Heals",,"http://www.bloomberg.com/news/2010-12-09/initial-u-s-jobless-claims-fell-17-000-to-421-000-as-labor-market-heals.html
",,B y   C o u r t n e y   S c h l i s s e r m a n,"initial u.s. jobless claims fall 17,000 to 421,000 as labor market heals",employment
,2010-11-11 00:00:00 UTC,Australian Unemployment Rate Unexpectedly Jumps on More Workers,,"http://www.bloomberg.com/news/2010-11-11/australian-employers-added-29-700-workers-jobless-rate-increasess-to-5-4-.html
",,B y   M i c h a e l   H e a t h,australian unemployment rate unexpectedly jumps on more workers,employment
,2011-03-15 00:00:00 UTC,South Korea’s Unemployment Rate Unexpectedly Increased to 4% in February,,"http://www.bloomberg.com/news/2011-03-15/south-korean-unemployment-advanced-to-4-in-february-higher-than-forecast.html
",,B y   E u n k y u n g   S e o   a n d   W i l l i a m   S i m,south korea’s unemployment rate unexpectedly increased to 4% in february,employment
,2013-08-09 00:00:00 UTC,"Canada Stocks Fall, Headed for Weekly Loss as Jobs Report Misses",,"http://www.bloomberg.com/news/2013-08-09/canada-stocks-fall-headed-for-weekly-loss-as-jobs-report-misses.html
",,B y   E r i c   L a m,"canada stocks fall, headed for weekly loss as jobs report misses",employment
,2012-02-06 00:00:00 UTC,"Britons’ Employment Fears Ease Though Labor Market Still Weak, Lloyds Says",,"http://www.bloomberg.com/news/2012-02-06/britons-job-fears-ease-though-labor-market-is-weak-lloyds-says.html
",,B y   S c o t t   H a m i l t o n,"britons’ employment fears ease though labor market still weak, lloyds says",employment
,2012-02-06 00:00:00 UTC,"Summers, Hubbard Clash on Economic Outlook Following Jobs Report",,"http://www.bloomberg.com/news/2012-02-06/summers-hubbard-clash-on-economic-outlook-following-jobs-report.html
",,B y   C h e y e n n e   H o p k i n s,"summers, hubbard clash on economic outlook following jobs report","employment, economic_growth"
,2010-11-29 00:00:00 UTC,Japan's Unemployment Rate Climbs to 5.1% in October,,"http://www.bloomberg.com/news/2010-11-29/japan-s-unemployment-rate-climbs-to-5-1-in-october-as-payrolls-reduced.html
",,B y   A k i   I t o,japan's unemployment rate climbs to 5.1% in october,employment
,2012-01-19 00:00:00 UTC,Melco’s U.S. Premium Widens as Jobs Report Buoys Stocks: China Overnight,,"http://www.bloomberg.com/news/2012-01-19/youku-jumps-as-most-chinese-stocks-rise-on-easing-bets-china-overnight.html
",,B y   B e l i n d a   C a o,melco’s u.s. premium widens as jobs report buoys stocks: china overnight,employment
,2012-05-16 00:00:00 UTC,Portugal’s Unemployment Rate Rose to 14.9% in the First Quarter,,"http://www.bloomberg.com/news/2012-05-16/portugal-s-unemployment-rate-rose-to-14-9-in-the-first-quarter.html
",,B y   J o a o   L i m a,portugal’s unemployment rate rose to 14.9% in the first quarter,employment
,2012-02-01 00:00:00 UTC,"Europe Needs Tax Cuts for Poor to Boost Labor Market, Borg Says",,"http://www.bloomberg.com/news/2012-02-01/europe-needs-tax-cuts-for-poor-to-boost-labor-market-borg-says.html
",,B y   A a r o n   E g l i t i s,"europe needs tax cuts for poor to boost labor market, borg says",employment
,2012-02-01 00:00:00 UTC,Dollar Declines Versus Major Peers as Stocks Rally Before U.S. Jobs Report,,"http://www.bloomberg.com/news/2012-02-01/dollar-is-0-5-from-7-week-low-versus-euro-stock-gains-sap-haven-demand.html
",,B y   M a s a k i   K o n d o   a n d   M a r i k o   I s h i k a w a,dollar declines versus major peers as stocks rally before u.s. jobs report,employment
,2010-11-16 00:00:00 UTC,Hong Kong's Unemployment Rate Remains at 20-Month Low of 4.2 Percent,,"http://www.bloomberg.com/news/2010-11-16/hong-kong-s-unemployment-rate-remains-at-20-month-low-of-4-2-percent.html
",,B y   S o p h i e   L e u n g,hong kong's unemployment rate remains at 20-month low of 4.2 percent,employment
